"NOMBRE_DEPARTAMENTO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1956","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1956","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1956","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1956","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1956","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1956","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1956","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1956","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1956","16"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1956","15"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1957","14"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1957","7"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1957","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1957","711"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1957","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1957","20"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1957","3"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1957","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1957","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1957","10"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1957","36"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1957","104"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1957","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1957","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1957","451"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1957","20"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1957","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1957","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1957","19"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1957","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1957","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1957","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1957","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1957","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1957","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1957","6"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1958","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1958","12"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1958","396"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1958","5"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1958","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1958","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1958","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1958","8"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1958","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1958","56"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1958","20"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1958","2"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1958","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1958","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1958","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1958","295"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1958","7"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1958","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1958","14"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1958","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1958","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1958","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1958","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1958","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1958","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1958","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1959","8"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1959","286"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1959","6"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1959","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1959","27"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1959","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1959","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1959","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1959","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1959","149"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1959","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1959","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1959","39"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1959","9"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1959","19"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1959","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1959","471"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1959","22"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1959","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1959","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1959","59"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1959","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1959","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1959","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1959","11"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1959","5"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1960","15"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1960","10"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1960","952"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1960","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1960","41"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1960","43"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1960","2"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1960","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1960","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1960","92"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1960","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1960","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1960","16"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1960","214"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1960","77"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1960","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1960","540"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1960","20"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1960","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1960","17"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1960","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1960","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1960","116"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1960","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1960","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1960","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1960","6"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1961","209"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1961","3009"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1961","10"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1961","45"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1961","29"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1961","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1961","52"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1961","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1961","110"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1961","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1961","100"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1961","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1961","28"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1961","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1961","290"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1961","8"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1961","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1961","206"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1961","8"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1961","13"
"BOGOTA D.C.","OFICIAL","ACTIVO","MAQ. AGRICOLA","1961","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1961","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1961","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1961","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1961","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1961","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1961","6"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1962","12"
"BOGOTA D.C.","OTROS","ACTIVO","AUTOMOVIL","1962","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1962","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1962","975"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1962","33"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1962","81"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1962","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1962","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1962","35"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1962","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1962","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1962","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1962","11"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1962","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1962","98"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1962","3"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1962","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1962","263"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1962","12"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1962","7"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1962","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1962","257"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1962","18"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1962","21"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1962","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MAQ. AGRICOLA","1962","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1962","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1962","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1962","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1962","17"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1962","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1962","6"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1963","10"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1963","15"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1963","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1963","380"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1963","3"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1963","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1963","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1963","30"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1963","70"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1963","119"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1963","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1963","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1963","30"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1963","16"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1963","13"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1963","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1963","366"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1963","139"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1963","11"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1963","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1963","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1963","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1963","48"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1963","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","1963","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1963","46"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1963","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1963","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1963","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1963","7"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1963","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1964","484"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1964","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1964","18"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1964","7"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1964","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1964","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1964","7"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1964","19"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1964","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1964","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1964","19"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1964","72"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1964","7"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1964","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1964","414"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1964","16"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1964","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1964","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1964","140"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1964","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1964","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1964","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1964","11"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","1964","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1964","53"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1964","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","1964","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1964","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1964","32"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1964","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1964","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1964","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1964","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","1964","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1964","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1964","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1964","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1965","15"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1965","551"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1965","10"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1965","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1965","97"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1965","36"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1965","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1965","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1965","9"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1965","31"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1965","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1965","103"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1965","14"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1965","5"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1965","10"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1965","352"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1965","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1965","19"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1965","274"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1965","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1965","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","MICROBUS","1965","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1965","67"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","1965","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1965","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1965","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1965","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1965","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1965","7"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1965","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1966","11"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1966","14"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1966","41"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1966","2332"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1966","33"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1966","71"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1966","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1966","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1966","25"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1966","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1966","115"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1966","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1966","37"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1966","11"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1966","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1966","554"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1966","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1966","8"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1966","16"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1966","269"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1966","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1966","118"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1966","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1966","16"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","MICROBUS","1966","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","1966","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","1966","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1966","14"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1966","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1966","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1966","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1966","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1966","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1967","1608"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1967","68"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1967","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1967","35"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1967","26"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1967","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1967","5"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1967","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1967","61"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1967","22"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1967","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1967","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1967","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1967","107"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1967","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1967","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1967","27"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1967","462"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1967","31"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1967","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1967","17"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1967","20"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1967","322"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1967","21"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1967","3"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMPERO","1967","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1967","9"
"BOGOTA D.C.","OTROS","ACTIVO","CAMPERO","1967","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1967","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1967","6"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","MICROBUS","1967","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1967","50"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1967","2"
